timestamp,platform,address_id,address,zone,lat,lng,product,price,available,delivery_fee,service_fee,eta_min,promotions
2026-04-05T01:02:34.066038,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Big Mac,119.15,True,22.39,4.95,21,
2026-04-05T01:02:44.932460,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Coca-Cola 500ml,40.73,True,22.39,4.95,21,
2026-04-05T01:02:55.796506,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Combo Mediano,158.46,True,22.39,4.95,21,
2026-04-05T01:02:55.796506,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Big Mac,115.92,True,20.67,4.95,29,
2026-04-05T01:02:55.796506,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Coca-Cola 500ml,40.69,True,20.67,4.95,29,
2026-04-05T01:02:55.796506,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Combo Mediano,164.8,True,20.67,4.95,29,
2026-04-05T01:02:55.796506,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Big Mac,116.63,True,22.38,4.95,22,
2026-04-05T01:02:55.796506,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Coca-Cola 500ml,43.28,True,22.38,4.95,22,
2026-04-05T01:02:55.796506,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Combo Mediano,154.75,True,22.38,4.95,22,
2026-04-05T01:02:55.796506,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Big Mac,116.76,True,19.77,4.95,26,
2026-04-05T01:02:55.796506,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Coca-Cola 500ml,41.26,True,19.77,4.95,26,
2026-04-05T01:02:55.796506,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Combo Mediano,155.72,True,19.77,4.95,26,
