timestamp,platform,address_id,address,zone,lat,lng,product,price,available,delivery_fee,service_fee,eta_min,promotions,total_cost
2026-04-05T22:54:06.483377,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Big Mac,119.07,True,21.36,4.95,32.0,,145.38
2026-04-05T22:54:17.400238,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Coca-Cola 500ml,41.54,True,21.36,4.95,32.0,,67.85
2026-04-05T22:54:28.293094,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Combo Mediano,156.7,True,21.36,4.95,32.0,,183.01
2026-04-05T22:54:28.295096,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Big Mac,117.66,True,20.13,4.95,27.0,,142.73999999999998
2026-04-05T22:54:28.297096,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Coca-Cola 500ml,42.89,True,20.13,4.95,27.0,,67.97
2026-04-05T22:54:28.299096,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Combo Mediano,162.99,True,20.13,4.95,27.0,,188.07
2026-04-05T22:54:28.300098,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Big Mac,114.92,True,19.3,4.95,21.0,Rappi Turbo: entrega en 15 min,139.17
2026-04-05T22:54:28.301094,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Coca-Cola 500ml,43.04,True,19.3,4.95,21.0,Rappi Turbo: entrega en 15 min,67.29
2026-04-05T22:54:28.303100,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Combo Mediano,163.84,True,19.3,4.95,21.0,Rappi Turbo: entrega en 15 min,188.09
2026-04-05T22:54:28.304096,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Big Mac,114.89,True,19.97,4.95,22.0,2x1 en bebidas seleccionadas,139.81
2026-04-05T22:54:28.306098,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Coca-Cola 500ml,43.2,True,19.97,4.95,22.0,2x1 en bebidas seleccionadas,68.12
2026-04-05T22:54:28.308099,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Combo Mediano,159.19,True,19.97,4.95,22.0,2x1 en bebidas seleccionadas,184.10999999999999
2026-04-05T22:54:28.309097,rappi,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Big Mac,117.54,True,21.94,4.95,29.0,2x1 en bebidas seleccionadas,144.43
2026-04-05T22:54:28.311097,rappi,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Coca-Cola 500ml,43.28,True,21.94,4.95,29.0,2x1 en bebidas seleccionadas,70.17
2026-04-05T22:54:28.313096,rappi,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Combo Mediano,155.63,True,21.94,4.95,29.0,2x1 en bebidas seleccionadas,182.51999999999998
2026-04-05T22:54:28.315099,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Big Mac,110.57,True,23.04,4.95,30.0,,138.55999999999997
2026-04-05T22:54:28.317097,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Coca-Cola 500ml,41.43,True,23.04,4.95,30.0,,69.42
2026-04-05T22:54:28.318096,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Combo Mediano,154.47,True,23.04,4.95,30.0,,182.45999999999998
2026-04-05T22:54:28.320096,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Big Mac,116.19,True,27.45,4.95,35.0,,148.58999999999997
2026-04-05T22:54:28.321098,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Coca-Cola 500ml,41.46,True,27.45,4.95,35.0,,73.86
2026-04-05T22:54:28.322099,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Combo Mediano,156.97,True,27.45,4.95,35.0,,189.36999999999998
2026-04-05T22:54:28.324096,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Big Mac,110.47,True,22.25,4.95,34.0,,137.67
2026-04-05T22:54:28.325096,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Coca-Cola 500ml,39.93,True,22.25,4.95,34.0,,67.13
2026-04-05T22:54:28.326099,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Combo Mediano,156.02,True,22.25,4.95,34.0,,183.22
2026-04-05T22:54:28.327098,rappi,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Big Mac,112.3,True,29.98,4.95,34.0,Envío gratis en tu primer pedido,147.23
