timestamp,platform,address_id,address,zone,lat,lng,product,price,available,delivery_fee,service_fee,eta_min,promotions,total_cost
2026-04-05T22:33:11.006686,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Big Mac,113.41,True,18.36,4.95,23.0,,136.71999999999997
2026-04-05T22:33:21.895776,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Coca-Cola 500ml,42.31,True,18.36,4.95,23.0,,65.62
2026-04-05T22:33:32.790870,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Combo Mediano,158.19,True,18.36,4.95,23.0,,181.5
2026-04-05T22:33:32.792870,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Big Mac,119.44,True,20.3,4.95,20.0,,144.69
2026-04-05T22:33:32.794870,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Coca-Cola 500ml,42.53,True,20.3,4.95,20.0,,67.78
2026-04-05T22:33:32.795872,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Combo Mediano,163.6,True,20.3,4.95,20.0,,188.85
2026-04-05T22:33:32.797871,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Big Mac,119.95,True,18.96,4.95,29.0,2x1 en bebidas seleccionadas,143.85999999999999
2026-04-05T22:33:32.799871,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Coca-Cola 500ml,42.83,True,18.96,4.95,29.0,2x1 en bebidas seleccionadas,66.74
2026-04-05T22:33:32.800871,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Combo Mediano,157.0,True,18.96,4.95,29.0,2x1 en bebidas seleccionadas,180.91
2026-04-05T22:33:32.802875,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Big Mac,120.56,True,21.49,4.95,22.0,,147.0
2026-04-05T22:33:32.804882,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Coca-Cola 500ml,42.83,True,21.49,4.95,22.0,,69.27
