timestamp,platform,address_id,address,zone,lat,lng,product,price,available,delivery_fee,service_fee,eta_min,promotions,total_cost
2026-04-05T01:03:28.408465,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Big Mac,121.1,True,19.22,4.95,29.0,,145.26999999999998
2026-04-05T01:03:39.300701,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Coca-Cola 500ml,40.87,True,19.22,4.95,29.0,,65.03999999999999
2026-04-05T01:03:50.188642,rappi,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Combo Mediano,155.16,True,19.22,4.95,29.0,,179.32999999999998
2026-04-05T01:03:50.188642,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Big Mac,116.71,True,21.1,4.95,31.0,,142.76
2026-04-05T01:03:50.189641,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Coca-Cola 500ml,42.11,True,21.1,4.95,31.0,,68.16
2026-04-05T01:03:50.189641,rappi,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Combo Mediano,164.41,True,21.1,4.95,31.0,,190.45999999999998
2026-04-05T01:03:50.189641,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Big Mac,120.23,True,18.81,4.95,33.0,20% off con RappiPay,143.98999999999998
2026-04-05T01:03:50.189641,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Coca-Cola 500ml,40.5,True,18.81,4.95,33.0,20% off con RappiPay,64.26
2026-04-05T01:03:50.190641,rappi,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Combo Mediano,156.3,True,18.81,4.95,33.0,20% off con RappiPay,180.06
2026-04-05T01:03:50.190641,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Big Mac,116.63,True,20.22,4.95,25.0,Envío gratis en tu primer pedido,141.79999999999998
2026-04-05T01:03:50.190641,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Coca-Cola 500ml,41.38,True,20.22,4.95,25.0,Envío gratis en tu primer pedido,66.55
2026-04-05T01:03:50.190641,rappi,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Combo Mediano,160.45,True,20.22,4.95,25.0,Envío gratis en tu primer pedido,185.61999999999998
2026-04-05T01:03:50.191641,rappi,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Big Mac,118.5,True,17.94,4.95,30.0,,141.39
2026-04-05T01:03:50.191641,rappi,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Coca-Cola 500ml,42.19,True,17.94,4.95,30.0,,65.08
2026-04-05T01:03:50.191641,rappi,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Combo Mediano,164.02,True,17.94,4.95,30.0,,186.91
2026-04-05T01:03:50.191641,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Big Mac,112.49,True,23.74,4.95,30.0,,141.17999999999998
2026-04-05T01:03:50.191641,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Coca-Cola 500ml,39.3,True,23.74,4.95,30.0,,67.99
2026-04-05T01:03:50.192641,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Combo Mediano,155.46,True,23.74,4.95,30.0,,184.15
2026-04-05T01:03:50.192641,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Big Mac,110.5,True,27.07,4.95,33.0,Envío gratis en tu primer pedido,142.51999999999998
2026-04-05T01:03:50.192641,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Coca-Cola 500ml,40.02,True,27.07,4.95,33.0,Envío gratis en tu primer pedido,72.04
2026-04-05T01:03:50.192641,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Combo Mediano,150.18,True,27.07,4.95,33.0,Envío gratis en tu primer pedido,182.2
2026-04-05T01:03:50.193641,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Big Mac,112.81,True,22.23,4.95,28.0,20% off con RappiPay,139.98999999999998
2026-04-05T01:03:50.193641,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Coca-Cola 500ml,40.78,True,22.23,4.95,28.0,20% off con RappiPay,67.96000000000001
2026-04-05T01:03:50.193641,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Combo Mediano,156.87,True,22.23,4.95,28.0,20% off con RappiPay,184.04999999999998
2026-04-05T01:03:50.193641,rappi,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Big Mac,108.67,True,,,,,108.67
